Licitações que incluem este item de material. > uri,Intenções de registro de preço que incluem este item de material. > uri,Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
/licitacoes/v1/licitacoes?item_material=12963,/licitacoes/v1/irps?item_material=12963,12963,"CAIXA DE FONTE DE CPU, CAIXA DE FONTE DE CPU","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7020: UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS,4132: CAIXA DE FONTE DE CPU,Ativo,Não
/licitacoes/v1/licitacoes?item_material=12980,/licitacoes/v1/irps?item_material=12980,12980,"SISTEMA DE RECUPERACAO DE QUEDA DE TENSAO, SISTEMA DE RECUPERACAO DE QUEDA DE TENSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7020: UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS,12130: SISTEMA DE RECUPERACAO DE QUEDA DE TENSAO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=12998,/licitacoes/v1/irps?item_material=12998,12998,"SISTEMA DE RECUPERACAO DE FORCA, SISTEMA DE RECUPERACAO DE FORCA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7020: UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS,12129: SISTEMA DE RECUPERACAO DE FORCA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=13005,/licitacoes/v1/irps?item_material=13005,13005,"FONTE DE DISCO MAGNETICO, FONTE DE DISCO MAGNETICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7020: UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS,7711: FONTE DE DISCO MAGNETICO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=13013,/licitacoes/v1/irps?item_material=13013,13013,"MÁQUINA ETIQUETADORA, UNIDADE DE FITA MAGNETICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13172: MÁQUINA ETIQUETADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=13218,/licitacoes/v1/irps?item_material=13218,13218,"IMPRESSORA LASER, IMPRESSORA - LASER","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,224: IMPRESSORA LASER,Ativo,Não
/licitacoes/v1/licitacoes?item_material=19984,/licitacoes/v1/irps?item_material=19984,19984,"MÁQUINA RECARGA CARTUCHO, MAQUINA PARA ENCINTAMENTO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,9325: MÁQUINA RECARGA CARTUCHO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=22810,/licitacoes/v1/irps?item_material=22810,22810,"DISCO MAGNÉTICO, DISCO MAGNETICO RIGIDO - PROCESSAMENTO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,216: DISCO MAGNÉTICO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=23051,/licitacoes/v1/irps?item_material=23051,23051,"FITA DE CONTROLE DE SALTO DE CARRO AUTOMATICO, FITA DE CONTROLE DE SALTO DE CARRO AUTOM","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7050: COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7565: FITA DE CONTROLE DE SALTO DE CARRO AUTOMATICO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=24279,/licitacoes/v1/irps?item_material=24279,24279,"ATIVADOR/DESATIVADOR PARA LEITORA/COPIADORA, ATIVADOR PARA LEITORA / COPIADORA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7050: COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,3116: ATIVADOR/DESATIVADOR PARA LEITORA/COPIADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=24724,/licitacoes/v1/irps?item_material=24724,24724,"ACIONADOR DISCO MAGNÉTICO / ÓPTICO - PROCESSAMENTO, ACIONADOR DISCO MAGNETICO / OPTICO - PRO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,2041: ACIONADOR DISCO MAGNÉTICO / ÓPTICO - PROCESSAMENTO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=24929,/licitacoes/v1/irps?item_material=24929,24929,"RADIOCROMATÓGRAFO, CROMATOGRAFO - PECA / ACESSORIO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,5980: RADIOCROMATÓGRAFO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=28908,/licitacoes/v1/irps?item_material=28908,28908,"MAQUINAS DE CARTAO PERFURADO PARA ENTRADA DE DADOS, MAQUINAS DE CARTAO PERFURADO PARA ENTRAD","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,9361: MAQUINAS DE CARTAO PERFURADO PARA ENTRADA DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=28916,/licitacoes/v1/irps?item_material=28916,28916,"EQUIPAMENTO DE PROCESSAMENTO DE DADOS, EQUIPAMENTO DE PROCESSAMENTO DE DADOS","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,6727: EQUIPAMENTO DE PROCESSAMENTO DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=32379,/licitacoes/v1/irps?item_material=32379,32379,"TINTA MIMEÓGRAFO, TINTA DE MIMEOGRAFO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,253: TINTA MIMEÓGRAFO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=32395,/licitacoes/v1/irps?item_material=32395,32395,"TINTA IMPRESSORA, TINTA PARA IMPRESSORA TIPOGRAFICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,284: TINTA IMPRESSORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=33251,/licitacoes/v1/irps?item_material=33251,33251,"CILINDRO FOTORRECEPTOR MÁQUINA COPIADORA, FOTORRECEPTOR DE MAQUINA COPIADORA ( CIL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7817: CILINDRO FOTORRECEPTOR MÁQUINA COPIADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=33790,/licitacoes/v1/irps?item_material=33790,33790,"CARTÃO PAPEL PERFURAÇÃO, CARTAO DE PAPEL PARA PERFURACAO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,4652: CARTÃO PAPEL PERFURAÇÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=33804,/licitacoes/v1/irps?item_material=33804,33804,"CABO SATA, FITA DE PAPEL PARA PERFURACAO PARA TELEX","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,7571: CABO SATA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=42935,/licitacoes/v1/irps?item_material=42935,42935,"UNIDADE DE FITA MAGNETICA EM CARTUCHO, UNIDADE DE FITA MAGNETICA EM CARTUCHO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13173: UNIDADE DE FITA MAGNETICA EM CARTUCHO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=44369,/licitacoes/v1/irps?item_material=44369,44369,"BANDEJA IMPRESSORA, BANDEJA DE IMPRESSORA LASER","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7010: GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA,3305: BANDEJA IMPRESSORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=44938,/licitacoes/v1/irps?item_material=44938,44938,"DIVISOR SINAL VÍDEO, COMPACT DISKS","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,5384: DIVISOR SINAL VÍDEO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=45632,/licitacoes/v1/irps?item_material=45632,45632,"CLIP CARTUCHO, CLIP PLASTICO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,5079: CLIP CARTUCHO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=47619,/licitacoes/v1/irps?item_material=47619,47619,"ACESSÓRIO IMPRESSORA JATO DE TINTA, IMPRESSORA / ACESSORIO - JATO DE TINTA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,13577: ACESSÓRIO IMPRESSORA JATO DE TINTA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=47791,/licitacoes/v1/irps?item_material=47791,47791,"DISQUETE, DISQUETE DE COMPUTADOR ( RIGIDO/ FLEXIVE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,217: DISQUETE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53937,/licitacoes/v1/irps?item_material=53937,53937,"SOFTWARE, PROGRAMA ( SOFTWARE ) DE SISTEMA OPERATI","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11248: SOFTWARE,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53945,/licitacoes/v1/irps?item_material=53945,53945,"PROGRAMA ( SOFTWARE ) DE SISTEMA MONTADOR, PROGRAMA ( SOFTWARE ) DE SISTEMA MONTADO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11247: PROGRAMA ( SOFTWARE ) DE SISTEMA MONTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53953,/licitacoes/v1/irps?item_material=53953,53953,"PROGRAMA ( SOFTWARE ) DE SISTEMA COMPILADOR, PROGRAMA ( SOFTWARE ) DE SISTEMA COMPILA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11245: PROGRAMA ( SOFTWARE ) DE SISTEMA COMPILADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53961,/licitacoes/v1/irps?item_material=53961,53961,"PROGRAMA APLICATIVO, PROGRAMA ( SOFTWARE ) DE SISTEMA ROTINA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,232: PROGRAMA APLICATIVO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53970,/licitacoes/v1/irps?item_material=53970,53970,"PROGRAMA ( SOFTWARE ) DE SISTEMA INTERPRETADOR, PROGRAMA ( SOFTWARE ) DE SISTEMA INTERPR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11246: PROGRAMA ( SOFTWARE ) DE SISTEMA INTERPRETADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53988,/licitacoes/v1/irps?item_material=53988,53988,"PROGRAMA APLICATIVO, PROGRAMA ( SOFTWARE ) DE SISTEMA TRADUTO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,232: PROGRAMA APLICATIVO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=53996,/licitacoes/v1/irps?item_material=53996,53996,"PROGRAMA ( SOFTWARE ) BANCO DE DADOS SQL SERVER, PROGRAMA ( SOFTWARE ) UTILITARIO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,11251: PROGRAMA ( SOFTWARE ) BANCO DE DADOS SQL SERVER,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54003,/licitacoes/v1/irps?item_material=54003,54003,"PROGRAMA APLICATIVO, PROGRAMA ( SOFTWARE ) DE DIAGNOSTICO DE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,232: PROGRAMA APLICATIVO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54011,/licitacoes/v1/irps?item_material=54011,54011,"PROGRAMA APLICATIVO, PROGRAMA ( SOFTWARE ) DE APLICACAO NA AR","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,232: PROGRAMA APLICATIVO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54020,/licitacoes/v1/irps?item_material=54020,54020,"MAQUINA DE CONFERIR CARTAO PERFURADO, MAQUINA DE CONFERIR CARTAO PERFURADO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,9171: MAQUINA DE CONFERIR CARTAO PERFURADO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54038,/licitacoes/v1/irps?item_material=54038,54038,"MAQUINA PERFURADORA CARTAO - PROCESSAMENTO DADOS, MAQUINA PERFURADORA CARTAO - PROCESSAMEN","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,9344: MAQUINA PERFURADORA CARTAO - PROCESSAMENTO DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54046,/licitacoes/v1/irps?item_material=54046,54046,"MAQUINA DE CLASSIFICAR CARTAO PERFURADO, MAQUINA DE CLASSIFICAR CARTAO PERFURADO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,9164: MAQUINA DE CLASSIFICAR CARTAO PERFURADO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54054,/licitacoes/v1/irps?item_material=54054,54054,"MAQUINA DE REPRODUZIR CARTAO PERFURADO, MAQUINA DE REPRODUZIR CARTAO PERFURADO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,9217: MAQUINA DE REPRODUZIR CARTAO PERFURADO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54062,/licitacoes/v1/irps?item_material=54062,54062,"MAQUINA PERFURADORA SUMARIA, MAQUINA PERFURADORA SUMARIA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,9345: MAQUINA PERFURADORA SUMARIA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=54070,/licitacoes/v1/irps?item_material=54070,54070,"MAQUINA DE TRADUZIR CARTAO PERFURADO, MAQUINA DE TRADUZIR CARTAO PERFURADO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7040: EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES,9227: MAQUINA DE TRADUZIR CARTAO PERFURADO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=57878,/licitacoes/v1/irps?item_material=57878,57878,"ANEL SUPORTE DE FITA MAGNETICA, ANEL SUPORTE DE FITA MAGNETICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,2511: ANEL SUPORTE DE FITA MAGNETICA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=57886,/licitacoes/v1/irps?item_material=57886,57886,"ANEL DE GRAVACAO DE FITA MAGNETICA, ANEL DE GRAVACAO DE FITA MAGNETICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,2496: ANEL DE GRAVACAO DE FITA MAGNETICA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=57983,/licitacoes/v1/irps?item_material=57983,57983,"CONJUNTO LIMPEZA IMPRESSORA / COPIADORA, KIT DE LIMPEZA DE IMPRESSORA LASER","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,8578: CONJUNTO LIMPEZA IMPRESSORA / COPIADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=58777,/licitacoes/v1/irps?item_material=58777,58777,"PONTO DE ACESSO, ADAPTADOR DE CANAL DE COMUNICACAO DE DAD","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,2079: PONTO DE ACESSO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=58793,/licitacoes/v1/irps?item_material=58793,58793,"CADERNO DIGITAL/DIGITALIZADOR, ADAPTADOR DE COMUNICACAO DE DADOS","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,2083: CADERNO DIGITAL/DIGITALIZADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=58866,/licitacoes/v1/irps?item_material=58866,58866,"ADAPTADOR DE VOZ PARA EQUIPAMENTO DE PROCESSAMENTO DE DADOS, ADAPTADOR DE VOZ PARA EQUIPAMENTO DE PRO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,2092: ADAPTADOR DE VOZ PARA EQUIPAMENTO DE PROCESSAMENTO DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=59064,/licitacoes/v1/irps?item_material=59064,59064,"ANALISADOR DE DISCO MAGNETICO PARA PROCESSAMENTO DE DADOS, ANALISADOR DE DISCO MAGNETICO PARA PROCE","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,2468: ANALISADOR DE DISCO MAGNETICO PARA PROCESSAMENTO DE DADOS,Ativo,Não
/licitacoes/v1/licitacoes?item_material=59080,/licitacoes/v1/irps?item_material=59080,59080,"ANALISADOR DE FITA MAGNETICA, ANALISADOR DE FITA MAGNETICA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7035: EQUIPAMENTOS SUPORTES DE PROCESSAMENTO AUTOMÁTICO DE DADOS,2471: ANALISADOR DE FITA MAGNETICA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=60682,/licitacoes/v1/irps?item_material=60682,60682,"PROGRAMA APLICATIVO, PROGRAMA ( SOFTWARE ) PARA CONTROLE DE P","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7030: SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS,232: PROGRAMA APLICATIVO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=61336,/licitacoes/v1/irps?item_material=61336,61336,"TECLADO MICROCOMPUTADOR, TECLADO DE EQUIPAMENTO DE PROCESSAMENTO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,122: TECLADO MICROCOMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=61468,/licitacoes/v1/irps?item_material=61468,61468,"TERMINAL DE VIDEO, TERMINAL DE VIDEO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,12653: TERMINAL DE VIDEO,Ativo,Não
